Date,Open,High,Low,Close,Volume,Range,Range (BTC),Action
1/16/18,13836.09961,13843.09961,10194.90039,11490.5,18853799936,3648.199218,0.288092304,Hold
1/17/18,11431.09961,11678,9402.290039,11188.59961,18830600192,2275.709961,0.201214874,Hold
1/18/18,11198.79981,12107.29981,10942.5,11474.90039,15020399616,1164.799805,0.102744572,Hold
1/19/18,11429.79981,11992.79981,11172.09961,11607.40039,10740400128,820.700196,0.071249995,Hold
1/20/18,11656.2002,13103,11656.2002,12899.2002,11801700352,1446.799805,0.117839643,Hold
1/21/18,12889.2002,12895.90039,11288.2002,11600.09961,9935179776,1607.700196,0.131298176,Hold
1/22/18,11633.09961,11966.40039,10240.2002,10931.40039,10537400320,1726.200196,0.153001413,Hold
1/23/18,10944.5,11377.59961,10129.7002,10868.40039,9660609536,1247.899414,0.114418476,Hold
1/24/18,10903.40039,11501.40039,10639.79981,11359.40039,9940989952,861.600586,0.077402713,Hold
1/25/18,11421.7002,11785.7002,11057.40039,11259.40039,8873169920,728.299804,0.064220852,Hold
1/26/18,11256,11656.7002,10470.29981,11171.40039,9746199552,1186.40039,0.105799189,Hold
1/27/18,11174.90039,11614.90039,10989.2002,11440.7002,7583269888,625.700196,0.055333503,Hold
1/28/18,11475.29981,12040.29981,11475.29981,11786.29981,8350360064,565,0.048577915,Hold
1/29/18,11755.5,11875.59961,11179.2002,11296.40039,7107359744,696.399414,0.06042013,Hold
1/30/18,11306.79981,11307.2002,10036.2002,10106.29981,8637859840,1271,0.118712379,Hold
1/31/18,10108.2002,10381.59961,9777.419922,10221.09961,8041160192,604.179687,0.059439301,Hold
2/1/18,10237.29981,10288.79981,8812.280273,9170.540039,9959400448,1476.519532,0.152157019,Hold
2/2/18,9142.280273,9142.280273,7796.490234,8830.75,12726899712,1345.790039,0.14975661,Hold
2/3/18,8852.120117,9430.75,8251.629883,9174.910156,7263790080,1179.120117,0.130816901,Hold
2/4/18,9175.700195,9334.870117,8031.220215,8277.009766,7073549824,1303.649902,0.149392261,Hold
2/5/18,8270.540039,8364.839844,6756.680176,6955.27002,9285289984,1608.159668,0.211241262,Buy
2/6/18,7051.75,7850.700195,6048.259766,7754,13999800320,1802.440429,0.243478436,Hold
2/7/18,7755.490234,8509.110352,7236.790039,7621.299805,9169280000,1272.320313,0.165485815,Hold
2/8/18,7637.859863,8558.769531,7637.859863,8265.589844,9346750464,920.909668,0.115812567,Hold
2/9/18,8271.839844,8736.980469,7884.709961,8736.980469,6784820224,852.270508,0.100215123,Hold
2/10/18,8720.080078,9122.549805,8295.469727,8621.900391,7780960256,827.080078,0.095384732,Hold
2/11/18,8616.129883,8616.129883,7931.100098,8129.970215,6122189824,685.029785,0.08181365,Hold
2/12/18,8141.430176,8985.919922,8141.430176,8926.570313,6256439808,844.489746,0.098955908,Hold
2/13/18,8926.719727,8958.469727,8455.410156,8598.30957,5696719872,503.059571,0.057410411,Hold
2/14/18,8599.919922,9518.540039,8599.919922,9494.629883,7909819904,918.620117,0.101535559,Hold
2/15/18,9488.320313,10234.79981,9395.580078,10166.40039,9062540288,839.219727,0.085396251,Hold
2/16/18,10135.7002,10324.09961,9824.820313,10233.90039,7296159744,499.279296,0.049022002,Hold
2/17/18,10207.5,11139.5,10149.40039,11112.7002,8660880384,990.099609,0.092879016,Hold
2/18/18,11123.40039,11349.79981,10326,10551.79981,8744009728,1023.799805,0.094467391,Hold
2/19/18,10552.59961,11273.79981,10513.2002,11225.29981,7652089856,760.59961,0.069850594,Hold
2/20/18,11231.79981,11958.5,11231.79981,11403.7002,9926540288,726.700195,0.064208893,Hold
2/21/18,11372.2002,11418.5,10479.09961,10690.40039,9405339648,939.400391,0.085157721,Hold
2/22/18,10660.40039,11039.09961,9939.089844,10005,8040079872,1100.009765,0.106459081,Hold
2/23/18,9937.070313,10487.29981,9734.55957,10301.09961,7739500032,752.740235,0.074388172,Hold
2/24/18,10287.7002,10597.2002,9546.969727,9813.070313,6917929984,1050.230468,0.104496538,Hold
2/25/18,9796.419922,9923.219727,9407.05957,9664.730469,5706939904,516.160157,0.053045185,Hold
2/26/18,9669.429688,10475,9501.730469,10366.7002,7287690240,973.269531,0.09715145,Hold
2/27/18,10393.90039,10878.5,10246.09961,10725.59961,6966179840,632.400391,0.059887818,Hold
2/28/18,10687.2002,11089.79981,10393.09961,10397.90039,6936189952,696.700196,0.066084598,Hold
3/1/18,10385,11052.29981,10352.7002,10951,7317279744,699.59961,0.065579266,Hold
3/2/18,10977.40039,11189,10850.09961,11086.40039,7620590080,338.900391,0.030720037,Hold
3/3/18,11101.90039,11528.2002,11002.40039,11489.7002,6690570240,525.799804,0.046548256,Hold
3/4/18,11497.40039,11512.59961,11136.09961,11512.59961,6084149760,376.5,0.032724902,Sell
3/5/18,11532.40039,11704.09961,11443.90039,11573.29981,6468539904,260.199218,0.022522513,Hold
3/6/18,11500.09961,11500.09961,10694.29981,10779.90039,6832169984,805.799804,0.072333914,Hold
3/7/18,10803.90039,10929.5,9692.120117,9965.570313,8797910016,1237.379883,0.119153723,Hold
3/8/18,9951.44043,10147.40039,9335.870117,9395.009766,7186089984,811.530274,0.083894489,Hold
3/9/18,9414.69043,9466.349609,8513.030273,9337.549805,8704190464,953.319336,0.101675248,Hold
3/10/18,9350.589844,9531.320313,8828.469727,8866,5386319872,702.850586,0.077165989,Hold
3/11/18,8852.780273,9711.889648,8607.120117,9578.629883,6296370176,1104.769531,0.119879002,Hold
3/12/18,9602.929688,9937.5,8956.429688,9205.120117,6457399808,981.070312,0.104324512,Hold
3/13/18,9173.040039,9470.379883,8958.19043,9194.849609,5991139840,512.189453,0.055770093,Hold
3/14/18,9214.650391,9355.849609,8068.589844,8269.80957,6438230016,1287.259765,0.147246157,Hold
3/15/18,8290.759766,8428.349609,7783.049805,8300.860352,6834429952,645.299804,0.077786232,Hold
3/16/18,8322.910156,8585.150391,8005.310059,8338.349609,5289379840,579.840332,0.06960342,Hold
3/17/18,8321.910156,8346.530273,7812.819824,7916.879883,4426149888,533.710449,0.065732785,Hold
3/18/18,7890.52002,8245.509766,7397.990234,8223.679688,6639190016,847.519532,0.105189156,Hold
3/19/18,8344.120117,8675.870117,8182.399902,8630.650391,6729110016,493.470215,0.058141607,Hold
3/20/18,8619.669922,9051.019531,8389.889648,8913.469727,6361789952,661.129883,0.075414888,Hold
3/21/18,8937.480469,9177.370117,8846.330078,8929.280273,6043129856,331.040039,0.037056526,Hold
3/22/18,8939.44043,9100.709961,8564.900391,8728.469727,5530390016,535.80957,0.060653418,Hold
3/23/18,8736.25,8879.620117,8360.620117,8879.620117,5954120192,519,0.05892414,Hold
3/24/18,8901.950195,8996.179688,8665.700195,8668.120117,5664600064,330.479493,0.03761846,Hold
3/25/18,8612.80957,8682.009766,8449.099609,8495.780273,4569880064,232.910157,0.027227277,Hold
3/26/18,8498.469727,8530.080078,7921.430176,8209.400391,5921039872,608.649902,0.072857869,Hold
3/27/18,8200,8232.780273,7797.279785,7833.040039,5378250240,435.500488,0.054325379,Hold
3/28/18,7836.830078,8122.890137,7809.169922,7954.47998,4935289856,313.720215,0.039733273,Hold
3/29/18,7979.069824,7994.330078,7081.379883,7165.700195,6361229824,912.950195,0.120563098,Hold
3/30/18,7171.450195,7276.660156,6683.930176,6890.52002,6289509888,592.72998,0.084302551,Hold
3/31/18,6892.47998,7207.850098,6863.52002,6973.529785,4553269760,344.330078,0.049665345,Hold
4/1/18,7003.060059,7060.950195,6526.870117,6844.22998,4532100096,534.080078,0.07713857,Hold
4/2/18,6844.859863,7135.470215,6816.580078,7083.799805,4333440000,318.890137,0.045789063,Hold
4/3/18,7102.259766,7530.939941,7072.490234,7456.109863,5499700224,458.449707,0.062980913,Hold
4/4/18,7456.410156,7469.879883,6803.879883,6853.839844,4936000000,666,0.093080135,Hold
4/5/18,6848.649902,6933.819824,6644.799805,6811.470215,5639320064,289.020019,0.042315883,Hold
4/6/18,6815.959961,6857.490234,6575,6636.319824,3766810112,282.490234,0.041998864,Buy
4/7/18,6630.509766,7050.540039,6630.509766,6911.089844,3976610048,420.030273,0.062035548,Hold
4/8/18,6919.97998,7111.560059,6919.97998,7023.52002,3652499968,191.580079,0.027479482,Hold
4/9/18,7044.319824,7178.109863,6661.990234,6770.72998,4894060032,516.119629,0.074718461,Hold
4/10/18,6795.439941,6872.410156,6704.149902,6834.759766,4272750080,168.260254,0.024689331,Hold
4/11/18,6843.470215,6968.319824,6817.589844,6968.319824,4641889792,150.72998,0.021826277,Hold
4/12/18,6955.379883,7899.22998,6806.509766,7889.25,8906250240,1092.720214,0.147220944,Hold
4/13/18,7901.089844,8183.959961,7758.930176,7895.959961,7764460032,425.029785,0.053811286,Hold
4/14/18,7874.669922,8140.709961,7846,7986.240234,5191430144,294.709961,0.037161797,Hold
4/15/18,7999.330078,8338.419922,7999.330078,8329.110352,5244480000,339.089844,0.041533647,Hold
4/16/18,8337.570313,8371.150391,7925.72998,8058.669922,5631309824,445.420411,0.054332018,Hold
4/17/18,8071.660156,8285.959961,7881.720215,7902.089844,6900879872,404.239746,0.050613005,Hold
4/18/18,7944.430176,8197.799805,7886.009766,8163.419922,6529909760,311.790039,0.038712806,Hold
4/19/18,8159.27002,8298.69043,8138.779785,8294.30957,7063209984,159.910645,0.019437794,Hold
4/20/18,8286.879883,8880.230469,8244.540039,8845.830078,8438110208,635.69043,0.074207809,Hold
4/21/18,8848.790039,8997.570313,8652.150391,8895.580078,7548550144,345.419922,0.038932903,Hold
4/22/18,8925.05957,9001.639648,8779.610352,8802.459961,6629899776,222.029296,0.02504911,Hold
4/23/18,8794.389648,8958.549805,8788.80957,8930.879883,6925190144,169.740235,0.019152345,Hold
4/24/18,8934.339844,9732.610352,8927.830078,9697.5,10678800384,804.780274,0.086387633,Hold
4/25/18,9701.030273,9745.320313,8799.839844,8845.740234,11083100160,945.480469,0.101956345,Hold
4/26/18,8867.320313,9281.509766,8727.089844,9281.509766,8970559488,554.419922,0.061097043,Hold
4/27/18,9290.629883,9375.469727,8987.049805,8987.049805,7566289920,388.419922,0.042502104,Hold
4/28/18,8939.269531,9412.089844,8931.990234,9348.480469,7805479936,480.09961,0.05250505,Hold
4/29/18,9346.410156,9531.490234,9193.709961,9419.080078,8853000192,337.780273,0.036000154,Hold
4/30/18,9426.110352,9477.139648,9166.80957,9240.549805,8673920000,310.330078,0.033249663,Hold
5/1/18,9251.469727,9255.879883,8891.049805,9119.009766,7713019904,364.830078,0.039719168,Hold
5/2/18,9104.599609,9256.519531,9015.139648,9235.919922,7558159872,241.379883,0.026322033,Hold
5/3/18,9233.969727,9798.330078,9188.150391,9743.860352,10207299584,610.179687,0.064304474,Hold
5/4/18,9695.5,9779.200195,9585.959961,9700.759766,8217829888,193.240234,0.019925515,Hold
5/5/18,9700.280273,9964.5,9695.120117,9858.150391,7651939840,269.379883,0.027546165,Sell
5/6/18,9845.30957,9940.139648,9465.25,9654.799805,7222280192,474.889648,0.048706357,Hold
5/7/18,9645.669922,9665.849609,9231.530273,9373.009766,7394019840,434.319336,0.045672922,Hold
5/8/18,9380.870117,9462.75,9127.769531,9234.820313,7415869952,334.980469,0.035989046,Hold
5/9/18,9223.730469,9374.759766,9031.620117,9325.179688,7226890240,343.139649,0.036998362,Hold
5/10/18,9325.959961,9396.040039,9040.519531,9043.94043,6906699776,355.520508,0.038706852,Hold
5/11/18,9052.959961,9052.959961,8394.459961,8441.490234,8488520192,658.5,0.075281017,Hold
5/12/18,8441.44043,8664.860352,8223.5,8504.889648,6821380096,441.360352,0.052089196,Hold
5/13/18,8515.490234,8773.549805,8395.120117,8723.94043,5866379776,378.429688,0.043902806,Hold
5/14/18,8713.099609,8881.120117,8367.969727,8716.790039,7364149760,513.15039,0.058881657,Hold
5/15/18,8705.19043,8836.19043,8456.450195,8510.379883,6705710080,379.740235,0.044115905,Hold
5/16/18,8504.410156,8508.429688,8175.490234,8368.830078,6760220160,332.939454,0.039463606,Hold
5/17/18,8370.049805,8445.540039,8054.120117,8094.319824,5862530048,391.419922,0.047547514,Hold
5/18/18,8091.830078,8274.120117,7974.819824,8250.969727,5764190208,299.300293,0.036627787,Hold
5/19/18,8255.730469,8372.05957,8183.350098,8247.179688,4712399872,188.709472,0.022869842,Hold
5/20/18,8246.990234,8562.410156,8205.240234,8513.25,5191059968,357.169922,0.042621098,Hold
5/21/18,8522.330078,8557.519531,8365.120117,8418.990234,5154990080,192.399414,0.022713627,Hold
5/22/18,8419.870117,8423.25,8004.580078,8041.779785,5137010176,418.669922,0.050866095,Hold
5/23/18,8037.080078,8054.660156,7507.879883,7557.819824,6491120128,546.780273,0.07012296,Hold
5/24/18,7561.120117,7738.600098,7331.140137,7587.339844,6049220096,407.459961,0.053795562,Hold
5/25/18,7592.299805,7659.140137,7392.649902,7480.140137,4867829760,266.490235,0.03536126,Hold
5/26/18,7486.47998,7595.160156,7349.120117,7355.879883,4051539968,246.040039,0.033153763,Hold
5/27/18,7362.080078,7381.740234,7270.959961,7368.220215,4056519936,110.780273,0.015041143,Hold
5/28/18,7371.310059,7419.049805,7100.890137,7135.990234,5040600064,318.159668,0.043862009,Hold
5/29/18,7129.459961,7526.419922,7090.680176,7472.589844,5662660096,435.739746,0.059681997,Hold
5/30/18,7469.72998,7573.77002,7313.600098,7406.52002,4922540032,260.169922,0.034977891,Hold
5/31/18,7406.149902,7608.899902,7361.129883,7494.169922,5127130112,247.770019,0.033257007,Hold
6/1/18,7500.700195,7604.72998,7407.339844,7541.450195,4921460224,197.390136,0.026244936,Hold
6/2/18,7536.720215,7695.830078,7497.259766,7643.450195,4939299840,198.570312,0.026161803,Hold
6/3/18,7632.089844,7754.890137,7613.040039,7720.25,4851760128,141.850098,0.018479281,Hold
6/4/18,7722.529785,7753.819824,7474.040039,7514.470215,4993169920,279.779785,0.036723736,Hold
6/5/18,7500.899902,7643.22998,7397,7633.759766,4961739776,246.22998,0.032538555,Hold
6/6/18,7625.970215,7680.430176,7502.009766,7653.97998,4692259840,178.42041,0.023353533,Hold
6/7/18,7650.819824,7741.27002,7650.819824,7678.240234,4485799936,90.450196,0.011801141,Hold
6/8/18,7685.140137,7698.189941,7558.399902,7624.919922,4227579904,139.790039,0.018261201,Hold
6/9/18,7632.52002,7683.580078,7531.97998,7531.97998,3845220096,151.600098,0.019994078,Hold
6/10/18,7499.549805,7499.549805,6709.069824,6786.02002,5804839936,790.479981,0.110668316,Hold
6/11/18,6799.290039,6910.180176,6706.629883,6906.919922,4745269760,203.550293,0.029701908,Hold
6/12/18,6905.819824,6907.959961,6542.080078,6582.359863,4654380032,365.879883,0.054251929,Hold
6/13/18,6596.879883,6631.660156,6285.629883,6349.899902,5052349952,346.030273,0.053454261,Hold
6/14/18,6342.75,6707.140137,6334.459961,6675.350098,5138710016,372.680176,0.057255694,Hold
6/15/18,6674.080078,6681.080078,6433.870117,6456.580078,3955389952,247.209961,0.037653851,Hold
6/16/18,6455.450195,6592.490234,6402.290039,6550.160156,3194170112,190.200195,0.029248946,Hold
6/17/18,6545.529785,6589.109863,6499.27002,6499.27002,3104019968,89.839843,0.013774047,Hold
6/18/18,6510.069824,6781.140137,6446.680176,6734.819824,4039200000,334.459961,0.050504001,Hold
6/19/18,6742.390137,6822.5,6709.919922,6769.939941,4057029888,112.580078,0.016663311,Hold
6/20/18,6770.759766,6821.560059,6611.879883,6776.549805,3888640000,209.680176,0.03095525,Hold
6/21/18,6780.089844,6810.939941,6715.169922,6729.740234,3529129984,95.770019,0.014177827,Hold
6/22/18,6737.879883,6747.080078,6006.600098,6083.689941,5079810048,740.47998,0.115505354,Hold
6/23/18,6090.100098,6224.819824,6071.810059,6162.47998,3431360000,153.009765,0.024975926,Hold
6/24/18,6164.279785,6223.779785,5826.410156,6173.22998,4566909952,397.369629,0.064416505,Hold
6/25/18,6171.970215,6327.370117,6119.680176,6249.180176,5500810240,207.689941,0.033441337,Hold
6/26/18,6253.549805,6290.160156,6093.669922,6093.669922,3279759872,196.490234,0.031827446,Hold
6/27/18,6084.399902,6180,6052.850098,6157.129883,3296219904,127.149902,0.020773531,Hold
6/28/18,6153.160156,6170.410156,5873.049805,5903.439941,3467800064,297.360351,0.049327397,Buy
6/29/18,5898.129883,6261.660156,5835.75,6218.299805,3966230016,425.910156,0.070302914,Hold
6/30/18,6214.220215,6465.509766,6214.220215,6404,4543860224,251.289551,0.039829635,Hold
7/1/18,6411.680176,6432.850098,6289.290039,6385.819824,4788259840,143.560059,0.022435641,Hold
7/2/18,6380.379883,6683.859863,6305.700195,6614.180176,4396930048,378.159668,0.058202766,Hold
7/3/18,6596.660156,6671.370117,6447.75,6529.589844,4672309760,223.620117,0.034072201,Hold
7/4/18,6550.870117,6771.919922,6450.459961,6597.549805,4176689920,321.459961,0.048897124,Hold
7/5/18,6599.709961,6749.540039,6546.649902,6639.140137,4999240192,202.890137,0.030650719,Hold
7/6/18,6638.689941,6700.939941,6533.549805,6673.5,4313959936,167.390136,0.0251484,Hold
7/7/18,6668.709961,6863.990234,6579.240234,6856.930176,3961080064,284.75,0.042105216,Hold
7/8/18,6857.799805,6885.910156,6747.97998,6773.879883,3386210048,137.930176,0.02023671,Hold
7/9/18,6775.080078,6838.680176,6724.339844,6741.75,3718129920,114.340332,0.016918217,Hold
7/10/18,6739.209961,6767.740234,6320.720215,6329.950195,4052430080,447.020019,0.068408377,Hold
7/11/18,6330.77002,6444.959961,6330.470215,6394.709961,3644859904,114.489746,0.01799378,Hold
7/12/18,6396.779785,6397.100098,6136.419922,6228.810059,3770170112,260.680176,0.04129394,Hold
7/13/18,6235.029785,6310.549805,6192.240234,6238.049805,3805400064,118.309571,0.018970387,Hold
7/14/18,6247.5,6298.189941,6212.220215,6276.120117,2923670016,85.969726,0.013729213,Hold
7/15/18,6272.700195,6403.459961,6256.509766,6359.640137,3285459968,146.950195,0.023265712,Hold
7/16/18,6357.009766,6741.75,6357.009766,6741.75,4725799936,384.740234,0.058744529,Hold
7/17/18,6739.649902,7387.240234,6684.169922,7321.040039,5961950208,703.070312,0.100005094,Hold
7/18/18,7315.319824,7534.990234,7280.470215,7370.779785,6103410176,254.520019,0.03466135,Hold
7/19/18,7378.200195,7494.459961,7295.459961,7466.859863,5111629824,199,0.026810265,Hold
7/20/18,7467.399902,7594.669922,7323.259766,7354.129883,4936869888,271.410156,0.036623771,Hold
7/21/18,7352.720215,7437.640137,7262.410156,7419.290039,3726609920,175.229981,0.023724595,Hold
7/22/18,7417.799805,7537.950195,7383.819824,7418.490234,3695460096,154.130371,0.020777482,Hold
7/23/18,7414.709961,7771.5,7409.100098,7711.109863,5132480000,362.399902,0.047918051,Hold
7/24/18,7716.509766,8424.269531,7705.5,8424.269531,7277689856,718.769531,0.089062556,Sell
7/25/18,8379.660156,8416.870117,8086.359863,8181.390137,5845400064,330.510254,0.039914166,Hold
7/26/18,8176.850098,8290.330078,7878.709961,7951.580078,4899089920,411.620117,0.0510428,Hold
7/27/18,7950.399902,8262.660156,7839.759766,8165.009766,5195879936,422.90039,0.052483976,Hold
7/28/18,8169.060059,8222.849609,8110.77002,8192.150391,3988750080,112.079589,0.013700648,Hold
7/29/18,8205.820313,8272.259766,8141.180176,8218.459961,4107190016,131.07959,0.015961685,Hold
7/30/18,8221.580078,8235.5,7917.5,8180.47998,5551400000,318,0.038775617,Hold
7/31/18,8181.200195,8181.529785,7696.930176,7780.439941,5287530000,484.599609,0.060720528,Hold
8/1/18,7769.040039,7769.040039,7504.950195,7624.910156,4797620000,264.089844,0.034310861,Hold
8/2/18,7634.189941,7712.77002,7523.439941,7567.149902,4214110000,189.330079,0.024909657,Hold
8/3/18,7562.140137,7562.140137,7328.649902,7434.390137,4627150000,233.490235,0.031139234,Hold
8/4/18,7438.669922,7497.490234,6984.069824,7032.850098,4268390000,513.42041,0.070955976,Hold
8/5/18,7031.080078,7102.77002,6940.700195,7068.47998,3679110000,162.069825,0.022989345,Hold
8/6/18,7062.939941,7166.549805,6890.540039,6951.799805,3925900000,276.009766,0.039388497,Hold
8/7/18,6958.319824,7146.560059,6748.240234,6753.120117,4682800000,398.319825,0.058100364,Hold
8/8/18,6746.850098,6746.850098,6226.220215,6305.799805,5064430000,520.629883,0.079773822,Hold
8/9/18,6305.560059,6625.72998,6249.069824,6568.22998,4267040000,376.660156,0.058515815,Hold
8/10/18,6571.419922,6591.259766,6124.52002,6184.709961,4528680000,466.739746,0.073178895,Hold
8/11/18,6185.790039,6455.740234,6109.029785,6295.72998,4047850000,346.710449,0.055555805,Hold
8/12/18,6283.649902,6409.850098,6237.5,6322.689941,5665250000,172.350098,0.0273434,Hold
8/13/18,6341.359863,6537.049805,6225.720215,6297.569824,4083980000,311.32959,0.049265183,Hold
8/14/18,6287.660156,6287.939941,5971.049805,6199.709961,5301700000,316.890136,0.050753703,Hold
8/15/18,6221.419922,6588.490234,6221.419922,6308.52002,4895450000,367.070312,0.058590913,Hold
8/16/18,6294.22998,6473.5,6276.410156,6334.72998,4328420000,197.089844,0.031212363,Hold
8/17/18,6340.910156,6582.5,6324.970215,6580.629883,4992990000,257.529785,0.039860541,Hold
8/18/18,6583.430176,6617.350098,6353.72998,6423.759766,3984520000,263.620118,0.040534523,Hold
8/19/18,6422.569824,6537.97998,6361.549805,6506.069824,3311170000,176.430175,0.027292922,Hold
8/20/18,6500.509766,6536.919922,6297.930176,6308.529785,3665100000,238.989746,0.037315795,Hold
8/21/18,6301.069824,6500.870117,6298.240234,6488.759766,3377180000,202.629883,0.031686096,Hold
8/22/18,6486.25,6816.790039,6310.109863,6376.709961,4668110000,506.680176,0.078781272,Hold
8/23/18,6371.339844,6546.540039,6371.339844,6534.879883,3426180000,175.200195,0.027149731,Hold
8/24/18,6551.52002,6719.959961,6498.640137,6719.959961,4097820000,221.319824,0.033352697,Hold
8/25/18,6719.950195,6789.629883,6700.959961,6763.189941,3312600000,88.669922,0.013152711,Hold
8/26/18,6754.640137,6774.75,6620.75,6707.259766,3295500000,154,0.022879386,Hold
8/27/18,6710.799805,6884.640137,6689.709961,6884.640137,4019000000,194.930176,0.028675817,Hold
8/28/18,6891.080078,7109.560059,6882.339844,7096.279785,4659940000,227.220215,0.032489364,Hold
8/29/18,7091.709961,7113.299805,6970.819824,7047.160156,4145880000,142.479981,0.020154366,Hold
8/30/18,7043.759766,7072.689941,6834.689941,6978.22998,4463250000,238,0.03394668,Hold
8/31/18,6973.970215,7057.169922,6920.160156,7037.580078,4495650000,137.009766,0.019556689,Hold
9/1/18,7044.810059,7242.290039,7038.049805,7193.25,4116050000,204.240234,0.028689335,Hold
9/2/18,7189.580078,7306.310059,7132.160156,7272.720215,4329540000,174.149903,0.024083292,Hold
9/3/18,7279.029785,7317.939941,7208.149902,7260.060059,4087760000,109.790039,0.015102739,Hold
9/4/18,7263,7388.259766,7255.439941,7361.660156,4273640000,132.819825,0.018163817,Hold
9/5/18,7361.459961,7388.430176,6792.830078,6792.830078,5800460000,595.600098,0.084158244,Hold
9/6/18,6755.140137,6755.140137,6404.720215,6529.169922,5523470000,350.419922,0.052756962,Hold
9/7/18,6528.919922,6555.290039,6396.870117,6467.069824,4264680000,158.419922,0.024379816,Hold
9/8/18,6460.169922,6534.25,6197.52002,6225.97998,3835060000,336.72998,0.053086237,Hold
9/9/18,6223.379883,6446.259766,6201.220215,6300.859863,3671890000,245.039551,0.039130447,Hold
9/10/18,6301.569824,6374.97998,6292.759766,6329.700195,3714100000,82.220214,0.013018519,Hold
9/11/18,6331.879883,6398.919922,6260.209961,6321.200195,3849910000,138.709961,0.02192509,Hold
9/12/18,6317.009766,6363.870117,6265.089844,6351.799805,4064230000,98.780273,0.015594247,Hold
9/13/18,6354.240234,6535.410156,6354.240234,6517.310059,4210910000,181.169922,0.028150443,Hold
9/14/18,6515.410156,6596.100098,6456.169922,6512.709961,4076220000,139.930176,0.021481254,Hold
9/15/18,6509.399902,6561.720215,6493.549805,6543.200195,3216300000,68.17041,0.010445491,Hold
9/16/18,6536.680176,6544.330078,6460.100098,6517.180176,3273730000,84.22998,0.012904992,Hold
9/17/18,6514.060059,6540.209961,6257.52002,6281.200195,3910780000,282.689941,0.044186665,Hold
9/18/18,6280.910156,6384.180176,6265.709961,6371.299805,4180090000,118.470215,0.018727197,Hold
9/19/18,6371.850098,6448.459961,6208.339844,6398.540039,4431340000,240.120117,0.037605761,Hold
9/20/18,6398.850098,6529.259766,6395.950195,6519.669922,4348110000,133.309571,0.020638521,Hold
9/21/18,6513.870117,6794.330078,6496.359863,6734.950195,6531940000,297.970215,0.044980641,Hold
9/22/18,6735.049805,6814.560059,6616.799805,6721.97998,4509660000,197.760254,0.029391368,Hold
9/23/18,6715.319824,6766.149902,6679.419922,6710.629883,4197500000,86.72998,0.012919753,Hold
9/24/18,6704.77002,6713.560059,6580.899902,6595.410156,4177310000,132.660157,0.019948626,Hold
9/25/18,6603.640137,6603.640137,6381.859863,6446.470215,4726180000,221.780274,0.033989027,Hold
9/26/18,6452.790039,6585.910156,6397.890137,6495,4437300000,188.020019,0.029042797,Hold
9/27/18,6495.290039,6712.100098,6464.950195,6676.75,4606810000,247.149903,0.037526443,Hold
9/28/18,6678.75,6785.029785,6598.319824,6644.129883,5014430000,186.709961,0.028028469,Hold
9/29/18,6643.100098,6643.100098,6511.649902,6601.959961,4363690000,131.450196,0.019848939,Hold
9/30/18,6604.709961,6643.779785,6566.540039,6625.560059,4002280000,77.239746,0.011676216,Hold
10/1/18,6619.850098,6653.299805,6549.080078,6589.620117,4000970000,104.219727,0.015779547,Hold
10/2/18,6593.240234,6611.839844,6537.899902,6556.100098,3979260000,73.939942,0.011246183,Hold
10/3/18,6553.859863,6571.459961,6454.029785,6502.589844,3887310000,117.430176,0.017988072,Hold
10/4/18,6497.910156,6603.310059,6497.910156,6576.689941,3838410000,105.399903,0.016122849,Hold
10/5/18,6574.149902,6623.620117,6557.410156,6622.47998,3671500000,66.209961,0.010034374,Hold
10/6/18,6622.450195,6628.540039,6577.799805,6588.310059,3259740000,50.740234,0.007681652,Hold
10/7/18,6590.680176,6641.490234,6557.040039,6602.950195,3306630000,84.450195,0.012801662,Hold
10/8/18,6600.189941,6675.060059,6576.040039,6652.22998,3979460000,99.02002,0.014943689,Hold
10/9/18,6653.080078,6661.410156,6606.939941,6642.640137,3580810000,54.470215,0.008193646,Hold
10/10/18,6640.290039,6640.290039,6538.959961,6585.529785,3787650000,101.330078,0.015323069,Hold
10/11/18,6586.740234,6586.740234,6243.740234,6256.240234,5181640000,343,0.053414393,Hold
10/12/18,6239.25,6328.5,6236.470215,6274.580078,3783500000,92.029785,0.014708492,Hold
10/13/18,6278.080078,6308.509766,6259.810059,6285.990234,3064030000,48.699707,0.007752218,Hold
10/14/18,6288.490234,6363.209961,6280.149902,6290.930176,3085320000,83.060059,0.013205705,Hold
10/15/18,6292.640137,6965.060059,6258.680176,6596.540039,7370770000,706.379883,0.109608194,Hold
10/16/18,6601.410156,6673.589844,6571.370117,6596.109863,4074800000,102.219727,0.015490748,Hold
10/17/18,6590.52002,6601.209961,6517.450195,6544.430176,4088420000,83.759766,0.012753724,Hold
10/18/18,6542.330078,6567.540039,6450.040039,6476.709961,3924080000,117.5,0.018050486,Hold
10/19/18,6478.069824,6493.680176,6445.310059,6465.410156,3578870000,48.370117,0.007474051,Hold
10/20/18,6460.919922,6497.720215,6449,6489.189941,3379130000,48.720215,0.007524294,Hold
10/21/18,6490.089844,6556.379883,6476,6482.350098,3253610000,80.379883,0.012392408,Hold
10/22/18,6486.049805,6543.799805,6462.97998,6487.160156,3672860000,80.819825,0.012459495,Hold
10/23/18,6472.359863,6506.009766,6451.27002,6475.740234,3716150000,54.739746,0.008455255,Hold
